1787313	2654351964	from	from	ii
1787313	2654351965	3	3	mc
1787313	2654351966	to	to	ii
1787313	2654351967	6%	6%	m#
1787313	2654351968	;		;
1787313	2654351969	Namibia	namibia	np1
1787313	2654351970	charges	charge	nn2
1787313	2654351971	3%	3%	m#
1787313	2654351972	for	for	if
1787313	2654351973	its	its	appge
1787313	2654351974	uranium	uranium	nn1
1787313	2654351975	.		.
1787313	2654351976	And	and	cc
1787313	2654351977	world	world	nn1
1787313	2654351978	demand	demand	nn1_vv0
1787313	2654351979	for	for	if
1787313	2654351980	gold	gold	nn1
1787313	2654351981	,		,
1787313	2654351982	diamonds	diamond	nn2
1787313	2654351983	and	and	cc
1787313	2654351984	uranium	uranium	nn1
1787313	2654351985	remains	remain	vvz
1787313	2654351986	high	high	jj_rr@
1787313	2654351987	.		.
1787313	2654351988	However	however	rr
1787313	2654351989	,		,
1787313	2654351990	industry	industry	nn1
1787313	2654351991	experts	expert	nn2
1787313	2654351992	say	say	vv0
1787313	2654351993	that	that	cst
1787313	2654351994	Tanzania	tanzania	np1
1787313	2654351995	's	's	ge
1787313	2654351996	generally	generally	rr
1787313	2654351997	hostile	hostile	jj
1787313	2654351998	business	business	nn1
1787313	2654351999	environment	environment	nn1
1787313	2654352000	grants	grant	vvz
1787313	2654352001	the	the	at
1787313	2654352002	country	country	nn1
1787313	2654352003	less	less	dar_rrr_ii%
1787313	2654352004	space	space	nn1
1787313	2654352005	than	than	csn
1787313	2654352006	friendlier	friendly	jjr
1787313	2654352007	producers	producer	nn2
1787313	2654352008	like	like	ii
1787313	2654352009	Ghana	ghana	np1
1787313	2654352010	and	and	cc
1787313	2654352011	South	south	np1
1787313	2654352012	Africa	africa	np1
1787313	2654352013	to	to	to
1787313	2654352014	charge	charge	vvi
1787313	2654352015	higher	high	jjr
1787313	2654352016	royalties	royalty	nn2
1787313	2654352017	without	without	iw
1787313	2654352018	driving	driving	jj_vvg
1787313	2654352019	investors	investor	nn2
1787313	2654352020	away	away	rl
1787313	2654352021	.		.
1787313	2654352022	<p>		null
1787313	2654352023	Against	against	ii
1787313	2654352024	this	this	dd1
1787313	2654352025	background	background	nn1
1787313	2654352026	,		,
1787313	2654352027	much	much	rr_da1
1787313	2654352028	more	more	rgr_dar
1787313	2654352029	worrying	worrying	jj
1787313	2654352030	than	than	csn
1787313	2654352031	rising	rise	vvg_jj@
1787313	2654352032	royalties	royalty	nn2
1787313	2654352033	are	be	vbr
1787313	2654352034	the	the	at
1787313	2654352035	various	various	jj
1787313	2654352036	vaguely	vaguely	rr
1787313	2654352037	written	write	vvn
1787313	2654352038	nationalistic	nationalistic	jj
1787313	2654352039	provisions	provision	nn2
1787313	2654352040	included	include	vvn_vvd
1787313	2654352041	in	in	ii
1787313	2654352042	the	the	at
1787313	2654352043	bill	bill	nn1
1787313	2654352044	:		:
1787313	2654352045	the	the	at
1787313	2654352046	government	government	nn1
1787313	2654352047	would	would	vm
1787313	2654352048	have	have	vhi
1787313	2654352049	a	a	at1
1787313	2654352050	right	right	nn1
1787313	2654352051	to	to	to
1787313	2654352052	take	take	vvi
1787313	2654352053	a	a	at1
1787313	2654352054	stake	stake	nn1
1787313	2654352055	in	in	ii
1787313	2654352056	any	any	dd
1787313	2654352057	"		"
1787313	2654352058	strategic	strategic	jj
1787313	2654352059	"		"
1787313	2654352060	mining	mining	nn1
1787313	2654352061	operation	operation	nn1
1787313	2654352062	,		,
1787313	2654352063	to	to	to
1787313	2654352064	be	be	vbi
1787313	2654352065	determined	determine	vvn
1787313	2654352066	by	by	ii
1787313	2654352067	"		"
1787313	2654352068	the	the	at
1787313	2654352069	type	type	nn1
1787313	2654352070	of	of	io
1787313	2654352071	minerals	mineral	nn2
1787313	2654352072	and	and	cc
1787313	2654352073	the	the	at
1787313	2654352074	level	level	nn1
1787313	2654352075	of	of	io
1787313	2654352076	investment	investment	nn1
1787313	2654352077	"		"
1787313	2654352078	;		;
1787313	2654352079	all	all	db_rr@
1787313	2654352080	mining	mine	vvg_nn1
1787313	2654352081	companies	company	nn2
1787313	2654352082	would	would	vm
1787313	2654352083	be	be	vbi
1787313	2654352084	forced	force	vvn
1787313	2654352085	to	to	to
1787313	2654352086	list	list	vvi
1787313	2654352087	on	on	ii
1787313	2654352088	the	the	at
1787313	2654352089	local	local	jj
1787313	2654352090	stock	stock	nn1
1787313	2654352091	exchange	exchange	nn1
1787313	2654352092	,		,
1787313	2654352093	still	still	rr
1787313	2654352094	small	small	jj
1787313	2654352095	and	and	cc
1787313	2654352096	illiquid	illiquid	nn1_jj
1787313	2654352097	,		,
1787313	2654352098	and	and	cc
1787313	2654352099	to	to	to
1787313	2654352100	set	set	vvi
1787313	2654352101	aside	aside	rl
1787313	2654352102	a	a	at1
1787313	2654352103	"		"
1787313	2654352104	certain	certain	jj
1787313	2654352105	percentage	percentage	nn1
1787313	2654352106	"		"
1787313	2654352107	of	of	io
1787313	2654352108	their	their	appge
1787313	2654352109	production	production	nn1
1787313	2654352110	for	for	if
1787313	2654352111	processing	processing	nn1_vvg
1787313	2654352112	,		,
1787313	2654352113	smelting	smelt	vvg_nn1
1787313	2654352114	or	or	cc
1787313	2654352115	refining	refine	vvg
1787313	2654352116	within	within	ii
1787313	2654352117	the	the	at
1787313	2654352118	country	country	nn1
1787313	2654352119	@		ii
1787313	2654352120	@		ii
1787313	2654352121	@		ii
1787313	2654352122	@		ii
1787313	2654352123	@		ii
1787313	2654352124	@		ii
1787313	2654352125	@		ii
1787313	2654352126	@		ii
1787313	2654352127	@		ii
1787313	2654352128	@		ii
1787313	2654352129	mining	mine	vvg_nn1
1787313	2654352130	without	without	iw
1787313	2654352131	entering	enter	vvg
1787313	2654352132	a	a	at1
1787313	2654352133	50-50	50-50	mcmc
1787313	2654352134	partnership	partnership	nn1
1787313	2654352135	with	with	iw
1787313	2654352136	a	a	at1
1787313	2654352137	Tanzanian	tanzanian	jj_nn1@
1787313	2654352138	;		;
1787313	2654352139	and	and	cc
1787313	2654352140	mining	mine	vvg_nn1
1787313	2654352141	contracts	contract	nn2
1787313	2654352142	,		,
1787313	2654352143	while	while	cs
1787313	2654352144	granted	grant	vvn
1787313	2654352145	for	for	if
1787313	2654352146	the	the	at
1787313	2654352147	life	life	nn1
1787313	2654352148	of	of	io
1787313	2654352149	the	the	at
1787313	2654352150	mine	mine	nn1
1787313	2654352151	,		,
1787313	2654352152	would	would	vm
1787313	2654352153	be	be	vbi
1787313	2654352154	subject	subject	ii21
1787313	2654352155	to	to	ii22
1787313	2654352156	"		"
1787313	2654352157	performance	performance	nn1
1787313	2654352158	review	review	vv0_nn1
1787313	2654352159	"		"
1787313	2654352160	every	every	at1
1787313	2654352161	five	five	mc
1787313	2654352162	years	year	nnt2
1787313	2654352163	.		.
1787313	2654352164	<p>		null
1787313	2654352165	Perspectives	perspective	nn2
1787313	2654352166	Tanzanian	tanzanian	jj
1787313	2654352167	officials	official	nn2
1787313	2654352168	say	say	vv0
1787313	2654352169	the	the	at
1787313	2654352170	new	new	jj
1787313	2654352171	legislation	legislation	nn1
1787313	2654352172	will	will	vm
1787313	2654352173	finally	finally	rr
1787313	2654352174	bring	bring	vvi
1787313	2654352175	an	a	at1
1787313	2654352176	end	end	nn1
1787313	2654352177	to	to	ii
1787313	2654352178	the	the	at
1787313	2654352179	regulatory	regulatory	jj
1787313	2654352180	uncertainty	uncertainty	nn1
1787313	2654352181	that	that	cst_dd1
1787313	2654352182	has	have	vhz
1787313	2654352183	deterred	deter	vvn
1787313	2654352184	investment	investment	nn1
1787313	2654352185	in	in	ii
1787313	2654352186	recent	recent	jj
1787313	2654352187	years	year	nnt2
1787313	2654352188	.		.
1787313	2654352189	But	but	ccb
1787313	2654352190	these	these	dd2
1787313	2654352191	fuzzy	fuzzy	jj
1787313	2654352192	new	new	jj
1787313	2654352193	clauses	clause	nn2
1787313	2654352194	and	and	cc
1787313	2654352195	nods	nod	vvz_nn2
1787313	2654352196	toward	toward	ii
1787313	2654352197	nationalisation	nationalisation	nn1
1787313	2654352198	will	will	vm
1787313	2654352199	likely	likely	rr@
1787313	2654352200	do	do	vdi
1787313	2654352201	the	the	at
1787313	2654352202	opposite	opposite	jj_nn1@
1787313	2654352203	.		.
1787313	2654352204	The	the	at
1787313	2654352205	Tanzania	tanzania	np1
1787313	2654352206	Chamber	chamber	nn1
1787313	2654352207	of	of	io
1787313	2654352208	Minerals	mineral	nn2
1787313	2654352209	and	and	cc
1787313	2654352210	Energy	energy	nn1
1787313	2654352211	(		(
1787313	2654352212	TCME		np1
1787313	2654352213	)		)
1787313	2654352214	,		,
1787313	2654352215	an	a	at1
1787313	2654352216	industry	industry	nn1
1787313	2654352217	body	body	nn1
1787313	2654352218	representing	represent	vvg
1787313	2654352219	major	major	jj
1787313	2654352220	miners	miner	nn2
1787313	2654352221	,		,
1787313	2654352222	has	have	vhz
1787313	2654352223	warned	warn	vvn
1787313	2654352224	President	president	nnb
1787313	2654352225	Jakaya		np1
1787313	2654352226	Kikwete		np1_nn1
1787313	2654352227	that	that	cst_dd1
1787313	2654352228	passing	pass	vvg
1787313	2654352229	the	the	at
1787313	2654352230	bill	bill	nn1
1787313	2654352231	without	without	iw
1787313	2654352232	amendment	amendment	nn1
1787313	2654352233	could	could	vm
1787313	2654352234	cripple	cripple	vvi
1787313	2654352235	Tanzania	tanzania	np1
1787313	2654352236	's	's	ge
1787313	2654352237	gemstone	gemstone	nn1
1787313	2654352238	industry	industry	nn1
1787313	2654352239	and	and	cc
1787313	2654352240	drive	drive	vvi
1787313	2654352241	mining	mine	vvg_nn1
1787313	2654352242	companies	company	nn2
1787313	2654352243	away	away	rl
1787313	2654352244	.		.
1787313	2654352245	Many	many	da2
1787313	2654352246	investors	investor	nn2
1787313	2654352247	will	will	vm
1787313	2654352248	think	think	vvi
1787313	2654352249	twice	twice	rr
1787313	2654352250	before	before	ii
1787313	2654352251	sinking	sink	vvg
1787313	2654352252	money	money	nn1
1787313	2654352253	into	into	ii
1787313	2654352254	a	a	at1
1787313	2654352255	project	project	nn1
1787313	2654352256	subject	subject	ii21
1787313	2654352257	to	to	ii22
1787313	2654352258	the	the	at
1787313	2654352259	recurrent	recurrent	jj_nn1
1787313	2654352260	vagaries	vagaries	nn2
1787313	2654352261	of	of	io
1787313	2654352262	Tanzanian	tanzanian	jj
1787313	2654352263	bureaucracy	bureaucracy	nn1
1787313	2654352264	and	and	cc
1787313	2654352265	government	government	nn1
1787313	2654352266	meddling	meddling	nn1_vvg
1787313	2654352267	,		,
1787313	2654352268	not	not	xx
1787313	2654352269	the	the	at
1787313	2654352270	least	least	rrt
1787313	2654352271	because	because	cs
1787313	2654352272	TCME		np1_nn1
1787313	2654352273	note	note	vv0_nn1
1787313	2654352274	that	that	cst
1787313	2654352275	investors	investor	nn2
1787313	2654352276	are	be	vbr
1787313	2654352277	also	also	rr
1787313	2654352278	already	already	rr
1787313	2654352279	struggling	struggle	vvg_jj
1787313	2654352280	with	with	iw
1787313	2654352281	confusion	confusion	nn1
1787313	2654352282	over	over	ii
1787313	2654352283	VAT	vat	nn1
1787313	2654352284	refunds	refund	nn2
1787313	2654352285	and	and	cc
1787313	2654352286	excise	excise	nn1
1787313	2654352287	duty	duty	nn1
1787313	2654352288	remission	remission	nn1
1787313	2654352289	on	on	ii
1787313	2654352290	fuel	fuel	nn1
1787313	2654352291	costs	cost	nn2_vvz
1787313	2654352292	.		.
1787313	2654352293	<p>		null
1787313	2654352294	While	while	cs
1787313	2654352295	the	the	at
1787313	2654352296	legislation	legislation	nn1
1787313	2654352297	would	would	vm
1787313	2654352298	not	not	xx
1787313	2654352299	affect	affect	vvi
1787313	2654352300	existing	existing	jj
1787313	2654352301	mining	mining	nn1
1787313	2654352302	contracts	contract	nn2
1787313	2654352303	,		,
1787313	2654352304	in	in	ii
1787313	2654352305	the	the	at
1787313	2654352306	gold	gold	nn1_jj@
1787313	2654352307	sector	sector	nn1
1787313	2654352308	,		,
1787313	2654352309	especially	especially	rr
1787313	2654352310	,		,
1787313	2654352311	many	many	da2
1787313	2654352312	of	of	io
1787313	2654352313	the	the	at
1787313	2654352314	largest	large	jjt
1787313	2654352315	mines	mine	nn2
1787313	2654352316	will	will	vm
1787313	2654352317	begin	begin	vvi
1787313	2654352318	winding	wind	vvg
1787313	2654352319	down	down	rp_ii@
1787313	2654352320	@		ii
1787313	2654352321	@		ii
1787313	2654352322	@		ii
1787313	2654352323	@		ii
1787313	2654352324	@		ii
1787313	2654352325	@		ii
1787313	2654352326	@		ii
1787313	2654352327	@		ii
1787313	2654352328	@		ii
1787313	2654352329	@		ii
1787313	2654352330	needed	need	vvn
1787313	2654352331	,		,
1787313	2654352332	and	and	cc
1787313	2654352333	under	under	ii
1787313	2654352334	this	this	dd1
1787313	2654352335	act	act	nn1_vv0
1787313	2654352336	it	it	pph1
1787313	2654352337	may	may	vm
1787313	2654352338	not	not	xx
1787313	2654352339	arrive	arrive	vvi
1787313	2654352340	.		.
1787313	2654352341	In	in	ii
1787313	2654352342	that	that	dd1
1787313	2654352343	case	case	nn1
1787313	2654352344	,		,
1787313	2654352345	with	with	iw
1787313	2654352346	fewer	fewer	dar
1787313	2654352347	operations	operation	nn2
1787313	2654352348	to	to	to
1787313	2654352349	tax	tax	vvi
1787313	2654352350	,		,
1787313	2654352351	raising	raise	vvg_nn1
1787313	2654352352	royalty	royalty	nn1
1787313	2654352353	rates	rate	nn2
1787313	2654352354	becomes	become	vvz
1787313	2654352355	a	a	at1
1787313	2654352356	futile	futile	jj
1787313	2654352357	attempt	attempt	nn1
1787313	2654352358	to	to	to
1787313	2654352359	increase	increase	vvi
1787313	2654352360	government	government	nn1
1787313	2654352361	revenues	revenue	nn2
1787313	2654352362	.		.
1787313	2654352363	Energy	energy	nn1
1787313	2654352364	Minister	minister	nn1
1787313	2654352365	William	william	np1
1787313	2654352366	Ngeleja		np1
1787313	2654352367	argues	argue	vvz
1787313	2654352368	that	that	cst
1787313	2654352369	the	the	at
1787313	2654352370	bill	bill	nn1
1787313	2654352371	will	will	vm
1787313	2654352372	not	not	xx
1787313	2654352373	scare	scare	vvi
1787313	2654352374	away	away	rl_jj%
1787313	2654352375	investors	investor	nn2
1787313	2654352376	,		,
1787313	2654352377	and	and	cc
1787313	2654352378	that	that	dd1
1787313	2654352379	interest	interest	nn1
1787313	2654352380	,		,
1787313	2654352381	notably	notably	rr
1787313	2654352382	from	from	ii
1787313	2654352383	China	china	np1
1787313	2654352384	,		,
1787313	2654352385	remains	remain	vvz
1787313	2654352386	strong	strong	jj
1787313	2654352387	.		.
1787313	2654352388	This	this	dd1
1787313	2654352389	may	may	vm
1787313	2654352390	be	be	vbi
1787313	2654352391	true	true	jj
1787313	2654352392	.		.
1787313	2654352393	China	china	np1
1787313	2654352394	's	's	ge
1787313	2654352395	Jinchuan		jj_nn1
1787313	2654352396	Mining	mining	nn1
1787313	2654352397	signed	sign	vvn_vvd
1787313	2654352398	on	on	ii21_rp
1787313	2654352399	to	to	ii22_ii
1787313	2654352400	a	a	at1
1787313	2654352401	nickel	nickel	nn1
1787313	2654352402	project	project	nn1
1787313	2654352403	in	in	ii
1787313	2654352404	northwestern	northwestern	jj
1787313	2654352405	Tanzania	tanzania	np1
1787313	2654352406	in	in	ii
1787313	2654352407	January	january	npm1
1787313	2654352408	.		.
1787313	2654352409	And	and	cc
1787313	2654352410	French	french	jj_nn1
1787313	2654352411	energy	energy	nn1
1787313	2654352412	giant	giant	nn1_jj
1787313	2654352413	Areva	areva	np1_nn1@
1787313	2654352414	announced	announce	vvd
1787313	2654352415	this	this	dd1
1787313	2654352416	month	month	nnt1
1787313	2654352417	that	that	cst
1787313	2654352418	it	it	pph1
1787313	2654352419	is	be	vbz
1787313	2654352420	interested	interested	jj
1787313	2654352421	in	in	ii
1787313	2654352422	developing	develop	vvg_jj
1787313	2654352423	Tanzanian	tanzanian	jj
1787313	2654352424	uranium	uranium	nn1
1787313	2654352425	.		.
1787313	2654352426	However	however	rr
1787313	2654352427	,		,
1787313	2654352428	a	a	at1
1787313	2654352429	shift	shift	nn1@
1787313	2654352430	toward	toward	ii
1787313	2654352431	a	a	at1
1787313	2654352432	less	less	rgr
1787313	2654352433	diversified	diversified	jj@
1787313	2654352434	and	and	cc
1787313	2654352435	vibrant	vibrant	jj
1787313	2654352436	pool	pool	nn1
1787313	2654352437	of	of	io
1787313	2654352438	FDI	fdi	np1
1787313	2654352439	available	available	jj
1787313	2654352440	to	to	ii
1787313	2654352441	the	the	at
1787313	2654352442	mining	mining	nn1
1787313	2654352443	industry	industry	nn1
1787313	2654352444	is	be	vbz
1787313	2654352445	unavoidable	unavoidable	jj
1787313	2654352446	under	under	ii
1787313	2654352447	this	this	dd1
1787313	2654352448	bill	bill	nn1
1787313	2654352449	.		.
1787313	2654352450	<p>		null
1787313	2654352451	While	while	cs
1787313	2654352452	government	government	nn1
1787313	2654352453	officials	official	nn2
1787313	2654352454	and	and	cc
1787313	2654352455	mining	mine	vvg_nn1
1787313	2654352456	representatives	representative	nn2
1787313	2654352457	trade	trade	vv0@_nn1
1787313	2654352458	accusations	accusation	nn2
1787313	2654352459	in	in	ii
1787313	2654352460	the	the	at
1787313	2654352461	background	background	nn1
1787313	2654352462	,		,
1787313	2654352463	the	the	at
1787313	2654352464	legislation	legislation	nn1
1787313	2654352465	is	be	vbz
1787313	2654352466	currently	currently	rr
1787313	2654352467	awaiting	await	vvg
1787313	2654352468	president	president	nn1
1787313	2654352469	Kikwete		np1_nn1
1787313	2654352470	's	's	ge
1787313	2654352471	assent	assent	nn1
1787313	2654352472	.		.
1787313	2654352473	With	with	iw
1787313	2654352474	an	a	at1
1787313	2654352475	election	election	nn1
1787313	2654352476	later	later	rrr
1787313	2654352477	this	this	dd1
1787313	2654352478	year	year	nnt1
1787313	2654352479	,		,
1787313	2654352480	he	he	pphs1
1787313	2654352481	will	will	vm
1787313	2654352482	have	have	vhi
1787313	2654352483	little	little	da1
1787313	2654352484	room	room	nn1
1787313	2654352485	to	to	ii
1787313	2654352486	maneouvre		nn1
1787313	2654352487	since	since	cs_ii@
1787313	2654352488	the	the	at
1787313	2654352489	public	public	nn1_jj
1787313	2654352490	looks	look	vvz_nn2@
1787313	2654352491	at	at	ii
1787313	2654352492	the	the	at
1787313	2654352493	mining	mining	nn1
1787313	2654352494	sector	sector	nn1
1787313	2654352495	with	with	iw
1787313	2654352496	suspicion	suspicion	nn1
1787313	2654352497	.		.
1787313	2654352498	Few	few	da2
1787313	2654352499	appreciate	appreciate	vv0
1787313	2654352500	is	be	vbz
1787313	2654352501	that	that	cst
1787313	2654352502	if	if	cs
1787313	2654352503	investment	investment	nn1
1787313	2654352504	and	and	cc
1787313	2654352505	production	production	nn1
1787313	2654352506	decline	decline	nn1
1787313	2654352507	,		,
1787313	2654352508	higher	high	jjr
1787313	2654352509	royalties	royalty	nn2
1787313	2654352510	may	may	vm
1787313	2654352511	not	not	xx
1787313	2654352512	necessarily	necessarily	rr
1787313	2654352513	translate	translate	vvi
1787313	2654352514	into	into	ii
1787313	2654352515	higher	high	jjr
1787313	2654352516	revenues	revenue	nn2
1787313	2654352517	.		.
1787313	2654352518	And	and	cc
1787313	2654352519	even	even	cs21
1787313	2654352520	if	if	cs22
1787313	2654352521	@		ii
1787313	2654352522	@		ii
1787313	2654352523	@		ii
1787313	2654352524	@		ii
1787313	2654352525	@		ii
1787313	2654352526	@		ii
1787313	2654352527	@		ii
1787313	2654352528	@		ii
1787313	2654352529	@		ii
1787313	2654352530	@		ii
